,match_id,game_mode,queue_id,platform_id,game_duration_in_ms,game_duration_in_min,win,surrender,total_blue_kills,total_red_kills,total_blue_assists,total_red_assists,total_blue_gold_earned,total_red_gold_earned,total_blue_minions_killed,total_red_minions_killed,total_blue_turret_kills,total_red_turret_kills,total_blue_dragon_kills,total_red_dragon_kills,total_blue_damage_dealt_to_champions,total_red_damage_dealt_to_champions,total_blue_baron_kills,total_red_baron_kills,avg_blue_champ_level,avg_red_champ_level,total_blue_inhibitor_kills,total_red_inhibitor_kills,total_blue_items_purchased,total_red_items_purchased
153,EUN1_3577115722,CLASSIC,420,EUN1,1606,26.77,red,False,20,34,13,46,48480,57863,644,603,4,9,1,3,58900,106954,0,1,13.2,14.8,0,2,85,102
154,EUN1_3569413636,CLASSIC,420,EUN1,1508,25.13,blue,True,38,18,47,31,58566,46463,620,588,9,2,3,0,92559,60170,1,0,14.0,12.6,2,0,101,96
155,EUN1_3552930900,CLASSIC,420,EUN1,799,13.32,blue,True,8,5,6,5,26256,21092,352,298,2,0,0,1,22426,17929,0,0,8.8,8.0,0,0,44,54
156,EUN1_3570093307,CLASSIC,420,EUN1,1572,26.2,red,False,30,40,35,62,53232,62946,585,560,3,9,0,4,79924,107279,0,1,13.6,14.4,0,1,108,94
157,EUN1_3586195979,CLASSIC,420,EUN1,1840,30.67,red,False,31,35,25,27,55385,66096,620,742,2,9,2,2,125622,140772,0,1,15.0,16.4,0,3,126,96
158,EUN1_3573559510,CLASSIC,420,EUN1,2266,37.77,blue,False,43,43,42,82,83225,75655,769,826,10,3,4,1,140654,130251,3,0,17.4,17.2,5,0,132,129
159,EUN1_3585285121,CLASSIC,420,EUN1,1722,28.7,red,False,24,49,40,69,50924,65271,558,593,1,9,1,3,102384,139983,0,1,13.6,15.0,0,2,103,126
160,EUN1_3589935452,CLASSIC,420,EUN1,160,2.67,red,False,0,1,0,0,3640,4203,19,26,0,0,0,0,387,1322,0,0,1.8,2.2,0,0,16,17
161,EUN1_3578560480,CLASSIC,420,EUN1,1799,29.98,blue,False,38,32,70,42,65414,61083,632,650,8,5,1,3,146543,97113,1,0,15.4,15.0,1,0,112,127
162,EUN1_3553091193,CLASSIC,420,EUN1,1169,19.48,blue,True,24,9,33,14,40964,32952,485,456,3,0,3,0,48930,34039,0,0,11.4,10.2,0,0,80,82
163,EUN1_3587628602,CLASSIC,420,EUN1,1234,20.57,red,False,22,27,34,36,40082,46025,420,464,2,8,0,3,55906,64254,0,0,10.8,12.0,0,1,84,84
164,EUN1_3582413350,CLASSIC,420,EUN1,1648,27.47,blue,False,32,37,47,50,60436,56058,619,607,7,4,2,2,100132,97684,1,0,15.0,14.0,1,0,108,107
165,EUN1_3594692769,CLASSIC,420,EUN1,1300,21.67,red,False,12,36,20,41,38843,50978,524,479,2,8,0,3,51111,83787,0,1,12.0,13.2,0,2,87,87
166,EUN1_3552941935,CLASSIC,420,EUN1,1823,30.38,blue,False,44,29,57,31,68646,58191,696,659,8,1,4,0,139367,106862,1,0,16.2,15.4,2,0,113,117
167,EUN1_3577768777,CLASSIC,420,EUN1,1565,26.08,red,False,30,44,63,54,50581,62223,500,522,1,10,1,3,103070,125519,0,1,13.2,14.6,0,2,104,107
168,EUN1_3591272103,CLASSIC,420,EUN1,1258,20.97,red,True,13,27,17,23,35916,46493,463,505,0,6,0,3,37090,68962,0,1,10.8,12.4,0,0,81,88
169,EUN1_3593487987,CLASSIC,420,EUN1,1556,25.93,red,False,19,29,36,67,47445,51373,579,488,4,6,2,2,74881,95167,0,1,12.4,14.0,0,1,95,84
170,EUN1_3552919120,CLASSIC,420,EUN1,1511,25.18,red,False,17,32,22,49,44560,55135,542,553,2,7,1,3,69819,81142,0,1,12.2,14.2,0,1,101,102
171,EUN1_3559606203,CLASSIC,420,EUN1,1203,20.05,red,True,19,25,26,26,37835,42621,422,427,1,5,1,2,56232,66992,0,0,11.0,11.4,0,0,80,86
172,EUN1_3543573810,CLASSIC,420,EUN1,1954,32.57,red,False,31,27,47,43,66554,67060,714,799,6,9,3,2,99472,110596,1,1,16.0,16.4,0,1,117,121
173,EUN1_3568156346,CLASSIC,420,EUN1,1959,32.65,blue,False,46,31,71,47,70229,61149,658,612,10,4,4,1,142765,132747,1,0,16.6,14.8,2,0,117,126
174,EUN1_3579763380,CLASSIC,420,EUN1,1540,25.67,blue,False,40,34,61,50,60813,48998,509,459,10,0,2,1,118449,93445,1,0,14.2,13.0,2,0,105,109
175,EUN1_3593634611,CLASSIC,420,EUN1,1423,23.72,blue,False,40,20,44,22,57416,42292,568,484,8,1,1,0,88317,57018,1,0,13.8,12.2,1,0,107,84
176,EUN1_3589910650,CLASSIC,420,EUN1,1494,24.9,red,False,16,36,15,51,43094,61003,540,613,2,9,2,1,71529,111177,0,0,12.6,14.2,0,2,84,98
177,EUN1_3590044463,CLASSIC,420,EUN1,1048,17.47,blue,False,20,9,25,10,37575,29509,433,406,7,1,0,2,49280,31763,0,0,11.0,10.0,1,0,70,68
178,EUN1_3557566410,CLASSIC,420,EUN1,1942,32.37,blue,False,49,28,52,32,75350,65472,774,765,9,7,4,1,132345,102970,2,0,17.2,16.0,3,1,116,116
179,EUN1_3552116996,CLASSIC,420,EUN1,1363,22.72,red,False,12,26,15,31,37819,50816,497,605,1,10,1,2,39257,65502,0,1,11.4,13.4,0,2,89,81
180,EUN1_3590871857,CLASSIC,420,EUN1,1478,24.63,red,False,18,34,22,33,43131,56178,558,610,0,9,0,4,70575,86140,0,1,12.8,14.2,0,2,90,86
181,EUN1_3595744934,CLASSIC,420,EUN1,2018,33.63,red,False,41,53,41,56,68844,74831,600,702,7,8,0,5,141491,158175,1,0,16.0,16.8,0,1,135,136
182,EUN1_3590281125,CLASSIC,420,EUN1,2086,34.77,blue,True,30,26,33,28,70420,66772,852,817,6,4,1,4,111555,107417,1,1,16.6,16.6,2,0,124,110
183,EUN1_3564669689,CLASSIC,420,EUN1,1090,18.17,red,True,14,18,19,25,32261,37421,397,439,0,3,0,2,43409,47953,0,0,10.2,11.0,0,0,64,82
184,EUN1_3581961969,CLASSIC,420,EUN1,1395,23.25,red,False,15,33,19,39,40463,54691,477,541,1,10,0,3,58589,95747,0,1,12.0,13.4,0,2,109,90
185,EUN1_3557427201,CLASSIC,420,EUN1,2002,33.37,blue,False,39,32,55,49,70861,65697,710,778,10,3,3,2,135458,100736,1,0,16.6,16.0,3,0,120,107
186,EUN1_3588229949,CLASSIC,420,EUN1,1366,22.77,red,False,20,41,13,32,41543,57871,508,556,2,9,1,2,66789,81149,0,1,12.0,14.2,0,1,82,97
187,EUN1_3509932465,CLASSIC,420,EUN1,2363,39.38,red,False,31,41,47,46,76932,88581,901,926,7,11,0,6,146130,119133,0,3,17.8,17.8,0,4,120,128
188,EUN1_3581772888,CLASSIC,420,EUN1,1842,30.7,blue,False,45,38,63,35,70613,65401,654,581,7,9,3,1,132669,115058,1,1,16.0,14.6,1,1,99,114
189,EUN1_3553459714,CLASSIC,420,EUN1,1705,28.42,blue,False,33,19,41,27,62354,50376,695,711,8,1,4,0,97138,83281,1,0,15.4,14.2,2,0,120,100
190,EUN1_3578712272,CLASSIC,420,EUN1,1636,27.27,red,True,17,34,31,50,49073,61880,635,678,3,9,0,4,74913,115606,0,1,13.2,15.2,0,2,97,107
191,EUN1_3550202203,CLASSIC,420,EUN1,2015,33.58,red,True,33,41,51,47,68684,75513,796,833,3,8,1,4,108808,115523,0,2,16.2,16.8,0,0,121,120
192,EUN1_3575802400,CLASSIC,420,EUN1,1741,29.02,red,False,15,30,18,30,47573,60678,645,751,2,10,1,3,83601,117142,0,1,14.0,15.6,0,2,95,110
193,EUN1_3596362164,CLASSIC,420,EUN1,105,1.75,red,False,0,0,0,0,2500,2525,0,1,0,0,0,0,166,108,0,0,1.0,1.0,0,0,10,15
194,EUN1_3588578733,CLASSIC,420,EUN1,1299,21.65,red,False,18,29,25,35,38678,47551,428,496,1,10,0,3,68705,77279,0,0,11.6,12.6,0,1,88,78
195,EUN1_3541286330,CLASSIC,420,EUN1,920,15.33,red,True,9,23,9,20,27814,33905,350,362,1,3,0,2,26587,42185,0,0,9.0,9.8,0,0,73,75
196,EUN1_3568823572,CLASSIC,420,EUN1,1768,29.47,red,False,13,29,20,44,54153,60958,684,669,5,11,0,5,69875,75850,0,1,14.2,15.4,1,3,93,114
197,EUN1_3577802489,CLASSIC,420,EUN1,1247,20.78,blue,False,28,11,41,8,43158,36421,477,470,7,1,3,0,60271,47862,0,0,12.0,11.0,1,0,69,79
198,EUN1_3594150236,CLASSIC,420,EUN1,1701,28.35,red,False,26,39,39,56,50500,60673,505,625,2,7,3,1,91522,119291,0,1,14.2,15.2,0,1,92,100
199,EUN1_3593129120,CLASSIC,420,EUN1,1623,27.05,blue,True,49,31,47,31,64679,55357,571,618,8,4,3,1,134561,110704,1,0,15.6,14.0,1,0,100,100
200,EUN1_3594688254,CLASSIC,420,EUN1,2376,39.6,red,False,26,43,50,80,74014,82359,953,890,4,12,2,4,128431,172334,1,2,17.0,17.8,1,4,130,128
201,EUN1_3587767110,CLASSIC,420,EUN1,1651,27.52,red,False,35,33,51,46,55387,60170,571,578,7,8,3,0,113107,90857,0,1,14.0,14.4,1,1,96,95
202,EUN1_3572102888,CLASSIC,420,EUN1,933,15.55,blue,True,17,8,20,8,33876,26154,401,323,3,1,2,0,32283,25758,0,0,9.8,9.2,0,0,67,59
203,EUN1_3566634129,CLASSIC,420,EUN1,1445,24.08,red,False,15,38,11,53,42657,56330,557,593,3,8,0,3,68047,97095,0,1,12.0,14.6,0,1,86,80
204,EUN1_3594985239,CLASSIC,420,EUN1,2243,37.38,blue,False,36,48,69,78,77200,70870,758,703,9,5,2,3,178473,198633,1,1,17.4,16.8,1,1,122,132
205,EUN1_3589956799,CLASSIC,420,EUN1,1398,23.3,blue,False,35,10,45,13,53520,35379,530,439,9,1,2,1,98243,56553,0,0,13.0,11.0,1,0,93,90
206,EUN1_3569585281,CLASSIC,420,EUN1,1182,19.7,blue,False,21,13,25,11,43300,31112,469,343,10,0,3,0,45363,43691,0,0,11.6,10.0,2,0,74,72
207,EUN1_3577343743,CLASSIC,420,EUN1,1861,31.02,red,False,26,38,32,47,59350,66931,660,734,5,10,1,4,109348,124731,1,1,14.6,16.0,0,3,114,119
208,EUN1_3573139735,CLASSIC,420,EUN1,1270,21.17,red,True,21,22,20,24,40512,44831,487,489,2,5,1,2,56757,55696,0,1,11.2,12.6,0,0,85,88
209,EUN1_3570638923,CLASSIC,420,EUN1,2040,34.0,blue,False,42,37,66,69,73178,63358,654,644,7,5,1,3,138381,155372,2,0,16.8,15.2,1,1,121,120
210,EUN1_3572287879,CLASSIC,420,EUN1,1858,30.97,blue,False,48,31,49,31,70229,59136,633,663,9,4,2,2,120397,111423,2,0,16.4,15.0,2,0,122,125
211,EUN1_3560297472,CLASSIC,420,EUN1,1817,30.28,red,False,26,44,42,60,56924,71090,684,655,1,11,0,5,87110,134931,0,1,14.6,16.2,0,4,114,102
212,EUN1_3586141104,CLASSIC,420,EUN1,1509,25.15,blue,True,31,13,34,28,56436,43277,625,622,10,0,2,0,82118,71492,1,0,14.4,13.0,3,0,95,84
213,EUN1_3582176500,CLASSIC,420,EUN1,1832,30.53,blue,False,50,36,69,48,73463,64986,653,678,6,7,3,1,127670,124203,1,1,15.8,15.0,2,0,114,124
214,EUN1_3564640788,CLASSIC,420,EUN1,1704,28.4,blue,False,35,30,51,37,62449,53859,653,581,8,2,1,2,132240,97099,1,0,15.4,14.0,1,0,100,100
215,EUN1_3576507400,CLASSIC,420,EUN1,921,15.35,red,True,7,18,5,19,24131,30046,333,332,0,1,0,1,27445,33143,0,0,8.8,9.6,0,0,56,62
216,EUN1_3590277010,CLASSIC,420,EUN1,1534,25.57,red,False,9,29,2,37,39849,54109,613,604,1,9,0,3,54636,74617,0,1,12.4,14.2,0,1,74,99
217,EUN1_3591940737,CLASSIC,420,EUN1,2055,34.25,blue,False,30,33,53,50,68301,66985,768,729,8,5,1,4,132296,107376,1,1,16.6,16.0,1,0,112,122
218,EUN1_3591178777,CLASSIC,420,EUN1,1882,31.37,red,False,23,37,40,68,58966,68106,747,725,2,7,3,2,105828,110057,1,1,15.0,16.0,0,1,123,107
219,EUN1_3585939607,CLASSIC,420,EUN1,924,15.4,blue,True,12,4,14,2,28574,23026,385,384,1,0,2,0,30677,24883,0,0,9.8,9.0,0,0,58,48
220,EUN1_3595113402,CLASSIC,420,EUN1,1514,25.23,red,False,10,30,14,50,43275,51399,588,593,4,7,0,4,56769,75144,0,1,12.0,14.0,0,1,81,96
221,EUN1_3576657970,CLASSIC,420,EUN1,1667,27.78,blue,False,32,18,41,24,58857,51526,655,646,7,5,3,1,86785,78518,1,0,15.0,13.2,1,0,98,103
222,EUN1_3580964982,CLASSIC,420,EUN1,2225,37.08,red,True,31,51,40,70,71734,83711,870,802,4,11,1,4,172653,179534,0,2,16.8,17.8,0,3,138,106
223,EUN1_3577686592,CLASSIC,420,EUN1,2006,33.43,red,False,32,60,39,90,66474,77368,734,656,4,10,0,4,133523,169078,0,1,16.0,17.2,0,3,121,119
224,EUN1_3596314156,CLASSIC,420,EUN1,1900,31.67,red,False,21,33,27,44,59915,67987,851,792,4,10,3,1,117118,127967,0,1,15.4,16.2,0,3,106,114
225,EUN1_3571649342,CLASSIC,420,EUN1,1686,28.1,blue,False,30,27,36,48,60453,56479,680,685,9,3,2,2,102885,100799,1,0,15.0,14.2,2,0,106,95
226,EUN1_3591165530,CLASSIC,420,EUN1,2032,33.87,red,False,29,59,22,62,67042,79578,863,764,2,11,1,4,128869,151957,0,1,16.4,18.0,0,3,116,122
227,EUN1_3596624951,CLASSIC,420,EUN1,1721,28.68,blue,False,45,22,71,31,61392,51846,521,594,8,3,3,1,120892,92136,1,0,15.0,13.8,2,0,108,87
228,EUN1_3573056509,CLASSIC,420,EUN1,2334,38.9,blue,False,48,36,106,54,80383,75671,831,803,7,5,4,1,179018,150125,1,2,17.8,17.2,1,1,121,135
229,EUN1_3572261572,CLASSIC,420,EUN1,1959,32.65,blue,False,46,28,66,32,77830,65860,769,812,11,4,2,2,122656,133864,2,0,16.6,15.2,4,0,127,117
230,EUN1_3586270441,CLASSIC,420,EUN1,1833,30.55,red,False,25,41,17,52,56502,65030,700,666,4,8,1,4,88235,117654,0,1,14.4,16.0,0,1,100,107
231,EUN1_3588927987,CLASSIC,420,EUN1,1766,29.43,blue,False,22,19,27,29,60303,53443,741,739,10,2,2,1,73326,75393,1,0,15.0,14.2,2,0,110,113
232,EUN1_3552897420,CLASSIC,420,EUN1,1273,21.22,blue,False,30,17,42,18,46374,35187,488,411,8,0,1,1,68669,48755,0,0,12.6,10.4,1,0,76,90
233,EUN1_3595871426,CLASSIC,420,EUN1,1813,30.22,red,False,22,28,37,35,52257,58973,581,632,3,8,1,3,80421,106493,0,0,13.2,14.6,0,1,108,97
234,EUN1_3530772196,CLASSIC,420,EUN1,2094,34.9,blue,True,48,42,68,69,75121,73901,735,739,7,7,4,0,162948,184444,1,1,17.2,16.2,2,0,135,113
235,EUN1_3574622649,CLASSIC,420,EUN1,1998,33.3,red,True,41,42,70,61,69538,70513,631,665,5,5,1,4,156025,123084,1,1,16.2,16.2,0,1,116,112
236,EUN1_3570637297,CLASSIC,420,EUN1,939,15.65,red,True,2,17,0,15,22368,32449,357,413,0,4,1,0,28509,35266,0,0,9.0,10.0,0,0,53,58
237,EUN1_3590071708,CLASSIC,420,EUN1,1433,23.88,blue,False,24,12,27,16,50571,40400,552,566,11,1,4,0,76864,61105,1,0,13.8,12.0,3,0,90,85
238,EUN1_3594266404,CLASSIC,420,EUN1,1197,19.95,blue,True,33,10,40,11,48375,33015,443,436,8,0,2,0,70797,45993,0,0,12.2,10.6,1,0,95,81
239,EUN1_3591426449,CLASSIC,420,EUN1,914,15.23,blue,True,22,3,26,3,32293,23573,367,351,2,0,1,1,44306,24783,0,0,9.8,9.0,0,0,68,57
240,EUN1_3569722100,CLASSIC,420,EUN1,2016,33.6,blue,True,47,34,65,34,66894,69688,697,772,4,8,3,2,159317,146446,0,2,16.2,15.8,1,0,107,125
241,EUN1_3566885068,CLASSIC,420,EUN1,2375,39.58,blue,False,63,43,79,48,95849,79588,894,900,10,4,4,1,220240,165358,2,1,18.0,17.2,4,0,132,132
242,EUN1_3581787313,CLASSIC,420,EUN1,1519,25.32,red,True,26,28,28,27,49404,58726,604,674,4,11,2,1,85395,95284,0,1,12.6,14.6,0,3,99,104
243,EUN1_3568706778,CLASSIC,420,EUN1,1962,32.7,red,False,20,26,36,48,60520,64469,736,797,6,9,1,4,96178,114678,1,1,15.4,16.2,0,1,115,102
244,EUN1_3596653812,CLASSIC,420,EUN1,2167,36.12,red,False,30,38,62,62,68068,75530,723,831,6,7,3,2,156410,205653,1,1,16.0,16.8,1,1,131,115
245,EUN1_3593273259,CLASSIC,420,EUN1,1706,28.43,red,False,32,35,64,49,56344,63815,569,676,1,11,0,4,120034,117667,0,1,14.2,15.2,0,3,108,121
246,EUN1_3546374030,CLASSIC,420,EUN1,2457,40.95,blue,False,32,26,59,54,82033,70862,943,881,10,2,4,3,158747,122741,2,0,17.4,16.6,3,0,120,143
247,EUN1_3579149575,CLASSIC,420,EUN1,1505,25.08,red,False,20,37,34,52,43619,59411,505,585,2,9,1,2,70567,104054,0,1,11.8,14.4,0,2,96,101
248,EUN1_3572480070,CLASSIC,420,EUN1,1854,30.9,blue,False,49,25,90,32,68637,58843,631,622,8,5,4,1,126916,109029,2,0,15.8,13.8,2,1,111,122
249,EUN1_3589338198,CLASSIC,420,EUN1,1883,31.38,blue,False,43,45,61,72,73627,68506,619,739,10,1,2,2,164541,115260,2,0,16.4,16.4,5,0,108,137
250,EUN1_3572469872,CLASSIC,420,EUN1,2189,36.48,red,False,38,54,46,48,72557,77129,700,797,9,6,0,5,137418,173439,1,0,16.4,17.2,1,1,142,132
251,EUN1_3577039330,CLASSIC,420,EUN1,322,5.37,blue,True,2,0,2,0,8668,6832,111,101,0,0,0,0,4324,3091,0,0,4.4,3.8,0,0,28,22
252,EUN1_3584753188,CLASSIC,420,EUN1,1469,24.48,red,False,39,40,51,41,51496,59322,474,578,3,10,1,2,105073,88411,0,1,13.0,14.0,0,2,96,108
253,EUN1_3572177650,CLASSIC,420,EUN1,1670,27.83,red,False,28,34,41,44,49982,59782,517,571,1,10,0,4,88482,98851,0,1,13.0,14.6,0,2,87,94
254,EUN1_3586793033,CLASSIC,420,EUN1,1510,25.17,blue,False,33,13,61,16,53834,42021,544,547,8,2,4,0,83765,59689,1,0,13.8,12.6,2,0,91,90
255,EUN1_3567709223,CLASSIC,420,EUN1,1550,25.83,blue,False,37,36,69,53,59818,54009,541,523,6,5,2,2,111727,95880,1,0,14.0,12.8,1,0,99,102
256,EUN1_3573070811,CLASSIC,420,EUN1,1599,26.65,blue,False,33,26,45,27,61296,50182,645,631,11,2,2,2,114152,85028,1,0,15.2,14.2,3,0,100,109
257,EUN1_3570485009,CLASSIC,420,EUN1,1508,25.13,red,True,29,44,29,63,49648,58744,491,507,1,7,2,2,82024,104922,0,0,12.6,13.6,0,1,98,87
258,EUN1_3590099021,CLASSIC,420,EUN1,1907,31.78,blue,False,41,34,61,44,70685,62639,691,663,9,7,4,0,107354,115913,2,0,16.2,14.4,2,1,121,116
259,EUN1_3575000280,CLASSIC,420,EUN1,1805,30.08,blue,False,27,14,53,25,61467,53159,741,705,8,4,2,3,88154,83507,1,0,15.4,14.0,1,0,115,95
260,EUN1_3587601077,CLASSIC,420,EUN1,2275,37.92,red,False,44,38,69,74,77716,80308,782,794,4,7,0,5,186013,171145,1,2,17.0,17.8,0,1,136,130
261,EUN1_3544327600,CLASSIC,420,EUN1,1738,28.97,red,False,12,34,20,49,48313,65274,718,692,2,10,0,4,64682,94538,0,2,13.4,15.8,0,2,103,105
262,EUN1_3592745708,CLASSIC,420,EUN1,304,5.07,blue,True,4,0,1,0,8978,6810,102,86,0,0,0,0,6185,2783,0,0,4.4,3.6,0,0,17,21
263,EUN1_3593059964,CLASSIC,420,EUN1,1536,25.6,red,False,15,34,15,52,44219,55032,576,562,3,9,1,2,70080,82375,0,1,12.4,14.4,0,1,93,100
264,EUN1_3573619050,CLASSIC,420,EUN1,1724,28.73,blue,False,46,24,78,25,64360,51694,610,613,9,1,3,1,163386,90773,1,0,16.0,14.0,1,0,109,100
265,EUN1_3585084996,CLASSIC,420,EUN1,1497,24.95,red,False,18,35,17,48,43369,55068,506,603,0,9,1,3,54435,95106,0,1,12.8,14.2,0,2,89,89
266,EUN1_3572491520,CLASSIC,420,EUN1,1529,25.48,blue,False,30,11,40,17,58412,39967,671,540,11,1,2,1,80507,47048,1,0,14.6,12.2,3,0,117,84
267,EUN1_3568126131,CLASSIC,420,EUN1,1613,26.88,blue,False,40,16,62,18,60348,47871,650,611,9,1,3,1,103019,71892,1,0,15.0,13.2,2,0,108,105
268,EUN1_3559003417,CLASSIC,420,EUN1,1638,27.3,red,False,25,46,30,49,52988,65771,574,625,2,11,1,3,94021,121754,0,1,14.2,15.8,0,3,95,103
269,EUN1_3566052036,CLASSIC,420,EUN1,1658,27.63,red,False,21,36,37,38,50285,61427,609,577,2,10,1,2,83034,90414,0,1,13.6,14.6,0,3,99,102
270,EUN1_3593443579,CLASSIC,420,EUN1,2030,33.83,red,False,25,40,40,66,62137,73275,691,841,6,10,1,4,109885,135550,1,1,15.4,17.2,1,1,119,124
271,EUN1_3546953398,CLASSIC,420,EUN1,2240,37.33,blue,True,47,44,88,60,73196,67540,586,585,7,3,3,3,210196,185725,2,0,16.8,15.6,2,1,142,134
272,EUN1_3567133462,CLASSIC,420,EUN1,1367,22.78,blue,False,25,8,39,13,52363,37664,624,590,10,1,3,0,77466,48180,1,0,13.8,12.6,2,0,77,86
273,EUN1_3562266763,CLASSIC,420,EUN1,1390,23.17,red,False,15,35,17,37,40169,55051,475,563,1,9,2,1,66466,92142,0,1,12.0,13.8,0,2,86,83
274,EUN1_3544346367,CLASSIC,420,EUN1,1893,31.55,red,False,30,46,34,53,63407,70466,671,693,3,9,2,2,118005,143534,1,1,16.2,17.0,0,2,118,106
275,EUN1_3567334118,CLASSIC,420,EUN1,1857,30.95,red,True,31,41,40,52,62160,69183,706,704,3,7,0,4,97981,109435,0,1,15.0,16.2,0,1,121,117
276,EUN1_3596009818,CLASSIC,420,EUN1,2336,38.93,blue,True,58,34,100,65,86581,72538,736,795,11,4,4,2,199592,157044,2,0,17.6,16.8,2,0,130,130
277,EUN1_3580536408,CLASSIC,420,EUN1,1723,28.72,red,False,30,40,50,52,56973,63836,560,624,3,10,0,4,99901,101368,1,0,14.6,14.8,0,2,95,103
278,EUN1_3565095476,CLASSIC,420,EUN1,1421,23.68,red,False,21,33,28,32,41581,54859,491,625,0,11,1,2,92313,126108,0,0,12.4,13.8,0,2,94,94
279,EUN1_3587252266,CLASSIC,420,EUN1,1451,24.18,blue,False,30,14,32,16,51702,44782,561,565,11,2,3,0,85238,55953,1,0,13.2,12.6,3,0,92,95
280,EUN1_3594702654,CLASSIC,420,EUN1,1844,30.73,blue,False,48,44,72,56,72845,65888,646,597,9,6,1,3,173342,130096,1,0,16.2,15.0,2,0,124,132
281,EUN1_3579852884,CLASSIC,420,EUN1,1146,19.1,red,False,9,26,11,29,30617,43137,395,488,1,8,0,2,34642,62804,0,0,10.2,11.2,0,1,73,72
282,EUN1_3559338541,CLASSIC,420,EUN1,1672,27.87,red,False,22,35,40,48,49213,62893,549,624,1,11,0,4,84895,100486,0,1,13.8,15.0,0,3,113,103
283,EUN1_3583999522,CLASSIC,420,EUN1,150,2.5,red,False,0,0,0,0,3542,3661,16,31,0,0,0,0,1043,692,0,0,2.0,2.0,0,0,15,12
284,EUN1_3572760128,CLASSIC,420,EUN1,1249,20.82,red,False,13,40,10,63,34276,51830,405,491,0,10,0,1,54444,93427,0,0,10.6,12.8,0,2,83,89
285,EUN1_3555285031,CLASSIC,420,EUN1,2214,36.9,red,False,30,38,42,75,70378,73327,776,743,6,6,4,2,158293,133132,1,1,16.4,17.0,2,2,143,118
286,EUN1_3382034425,CLASSIC,420,EUN1,1141,19.02,red,True,12,22,12,20,30768,39145,382,485,0,5,0,2,43033,45930,0,0,10.4,11.4,0,1,64,85
287,EUN1_3580933121,CLASSIC,420,EUN1,1049,17.48,red,True,11,28,13,23,28597,43707,361,453,0,6,0,2,40206,55363,0,0,9.6,11.6,0,0,70,80
288,EUN1_3595834875,CLASSIC,420,EUN1,1656,27.6,red,False,28,47,37,68,52856,64386,552,575,3,9,1,3,90863,129533,0,1,13.4,14.6,0,1,107,106
289,EUN1_3590209185,CLASSIC,420,EUN1,1724,28.73,blue,False,47,41,55,50,67207,58545,625,559,9,1,2,2,119269,106268,1,0,15.4,14.6,1,0,117,109
290,EUN1_3540283100,CLASSIC,420,EUN1,1302,21.7,red,False,13,28,18,41,35457,52665,464,575,0,11,0,3,43497,71605,0,0,11.0,13.2,0,2,88,80
291,EUN1_3585264785,CLASSIC,420,EUN1,1685,28.08,blue,False,29,29,43,42,61609,55927,647,671,11,3,2,2,90593,97895,1,0,15.2,14.8,1,0,100,106
292,EUN1_3560914903,CLASSIC,420,EUN1,1301,21.68,red,False,12,41,16,46,37999,54950,480,542,0,10,0,2,48224,80423,0,1,11.6,13.6,0,1,83,87
293,EUN1_3574975051,CLASSIC,420,EUN1,969,16.15,red,True,13,27,13,26,28048,36946,305,400,0,3,2,0,39979,58321,0,0,9.2,10.2,0,0,62,74
294,EUN1_3591909768,CLASSIC,420,EUN1,760,12.67,blue,True,13,8,9,14,24841,19785,274,243,1,0,2,0,30255,24357,0,0,8.4,7.0,0,0,59,58
295,EUN1_3593687392,CLASSIC,420,EUN1,108,1.8,blue,False,0,0,0,0,2637,2521,2,1,0,0,0,0,52,67,0,0,1.2,1.0,0,0,14,15
296,EUN1_3561757846,CLASSIC,420,EUN1,1848,30.8,red,False,38,43,54,60,64765,72172,778,590,3,9,1,3,124939,113648,0,2,15.8,16.2,0,5,121,111
297,EUN1_3542410117,CLASSIC,420,EUN1,1812,30.2,red,True,37,44,45,48,63874,69511,670,678,6,10,1,3,119686,138222,1,1,15.0,16.0,0,1,114,105
298,EUN1_3558432046,CLASSIC,420,EUN1,1871,31.18,blue,False,36,15,64,7,63409,52913,678,721,8,5,4,1,114684,109606,2,0,16.6,14.6,1,0,121,109
299,EUN1_3579841989,CLASSIC,420,EUN1,925,15.42,blue,True,27,13,18,9,34392,26954,351,344,2,0,1,0,43477,32658,0,0,10.4,8.8,0,0,62,69
300,EUN1_3596094928,CLASSIC,420,EUN1,2601,43.35,red,False,52,38,80,59,83225,85339,892,950,3,7,3,4,214170,198215,0,2,17.8,17.8,0,2,132,124
301,EUN1_3572829948,CLASSIC,420,EUN1,1652,27.53,blue,False,39,18,60,36,64317,54076,673,655,9,5,3,0,96909,85372,1,0,15.2,14.0,2,0,106,102
302,EUN1_3588968942,CLASSIC,420,EUN1,1710,28.5,blue,True,34,19,32,22,61025,50984,638,688,7,0,4,0,82948,64363,1,0,15.2,14.4,2,0,106,102
303,EUN1_3580757076,CLASSIC,420,EUN1,2173,36.22,blue,False,35,40,60,75,75673,68980,782,702,10,2,3,3,103546,121850,1,1,16.4,16.4,4,0,123,132
304,EUN1_3570791753,CLASSIC,420,EUN1,1442,24.03,blue,False,17,9,32,18,47192,40254,568,588,8,2,2,2,64797,49603,1,0,13.2,11.6,1,0,96,81
305,EUN1_3564411649,CLASSIC,420,EUN1,1798,29.97,blue,False,40,28,75,34,67709,57768,688,661,8,4,2,2,106109,97312,1,0,16.2,14.4,2,0,100,119
